Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Z.score	Combined.Score	Genes	log10P
mitochondrial RNA polymerase regulatory region DNA binding (GO:0001018)	2/204	0.493718217847095	0.587602024089433	0.619970190614122	0.735221446830991	1.09523763834091	-0.773008138306602	TCF12;PROX1	0.230916716882194
RNA polymerase III regulatory region DNA binding (GO:0001016)	2/205	0.496301164400049	0.587602024089433	0.622618339527313	0.735221446830991	1.11014844540027	-0.777739305498029	TCF12;PROX1	0.230916716882194
plastid RNA polymerase regulatory region DNA binding (GO:0001019)	2/204	0.493718217847095	0.587602024089433	0.619970190614122	0.735221446830991	1.10261433123455	-0.778214536846019	TCF12;PROX1	0.230916716882194
RNA polymerase I regulatory region DNA binding (GO:0001013)	2/204	0.493718217847095	0.587602024089433	0.619970190614122	0.735221446830991	1.10729238760197	-0.781516263810908	TCF12;PROX1	0.230916716882194
serum response element binding (GO:0010736)	2/205	0.496301164400049	0.587602024089433	0.622618339527313	0.735221446830991	1.11667878698069	-0.782314282246826	TCF12;PROX1	0.230916716882194
sterol response element binding (GO:0032810)	2/205	0.496301164400049	0.587602024089433	0.622618339527313	0.735221446830991	1.11676261676192	-0.782373011073681	TCF12;PROX1	0.230916716882194
transcription termination site DNA binding (GO:0001160)	2/204	0.493718217847095	0.587602024089433	0.619970190614122	0.735221446830991	1.11389286222741	-0.786174814999742	TCF12;PROX1	0.230916716882194
transcriptional activator activity, RNA polymerase II distal enhancer sequence-specific binding (GO:0001205)	1/117	0.614934050808	0.701924721410107	0.700469498556681	0.803592172417026	1.64619435910588	-0.800445958998864	PROX1	0.153709461701011
transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding (GO:0001078)	1/116	0.611771050907064	0.699451592405145	0.697375671694278	0.803592172417026	1.66309817178169	-0.817241728871721	PROX1	0.15524233675299
cysteine-type endopeptidase activity (GO:0004197)	1/111	0.595564540801378	0.68426564262286	0.681425443435829	0.788073577087235	1.58953743473084	-0.823770646793086	PCSK5	0.164775265635575
RNA polymerase II activating transcription factor binding (GO:0001102)	1/92	0.527609301119235	0.613214783751164	0.612851729665817	0.735221446830991	1.62634348065469	-1.03988276791717	TP53BP1	0.212387383458633
thiol-dependent ubiquitin-specific protease activity (GO:0004843)	1/86	0.503877896158589	0.589679945355282	0.58830009158595	0.731147304112459	1.53585171535949	-1.05270549438397	ATXN3	0.229383642053701
protein tyrosine phosphatase activity (GO:0004725)	1/75	0.457251714022421	0.565124477541795	0.539217766045135	0.685640196535679	1.3757162085326	-1.07652715775377	PTPRT	0.247855881463193
protein serine/threonine phosphatase activity (GO:0004722)	1/71	0.439238082797558	0.553518920268137	0.519968508743059	0.671125048704219	1.3457592431746	-1.10717454349067	RPAP2	0.256867529568256
transcriptional repressor activity, RNA polymerase II distal enhancer sequence-specific binding (GO:0001206)	1/78	0.470383451979081	0.577288781974327	0.553151208891771	0.695899907960615	1.50451942436838	-1.13471917422174	PROX1	0.238606881742637
RNA polymerase II transcriptional repressor activity, metal ion regulated core promoter proximal region sequence-specific binding (GO:0001214)	1/77	0.466041673724408	0.572961917608642	0.548553723568023	0.691369134919938	1.49145342025327	-1.13869518580524	PROX1	0.241874242818039
RNA strand-exchange activity (GO:0034057)	1/72	0.443796436478758	0.555338856342403	0.524854204755863	0.671125048704219	1.41056231454402	-1.1459257286127	HSP90AB1	0.255441938440427
voltage-gated calcium channel activity (GO:0005245)	1/80	0.478962025923964	0.585768888847775	0.562207531569104	0.706028062900735	1.62453615422186	-1.19587623648775	CHRNA7	0.232273698138437
serine-type endopeptidase inhibitor activity (GO:0004867)	1/77	0.466041673724408	0.572961917608642	0.548553723568023	0.691369134919938	1.56704697125744	-1.19640936677627	ITIH2	0.241874242818039
linear polyubiquitin binding (GO:1990450)	1/66	0.41588338750907	0.53372968561493	0.494783755627478	0.6615965646676	1.3919712406803	-1.22124649209535	BIRC2	0.2726786414156
syntaxin-1 binding (GO:0017075)	1/64	0.406273098995522	0.523309569715333	0.484347353770246	0.650118245404804	1.39499290121627	-1.25651152051949	BLOC1S6	0.28124132328334
ubiquitin binding (GO:0043130)	1/65	0.411097725706088	0.528554218764971	0.489591969396088	0.655903745259645	1.41704441277597	-1.25964523722397	BIRC2	0.276910456412019
aspartic-type endopeptidase activity (GO:0004190)	1/68	0.425339065052687	0.540920332730048	0.505010942492588	0.671125048704219	1.50954239958437	-1.29046044005125	PCSK5	0.266866693495084
1-phosphatidylinositol binding (GO:0005545)	1/67	0.420630397226688	0.536369484000304	0.499923239367578	0.667197935429734	1.49153566536529	-1.29167100071184	PLEKHA5	0.270535938701263
calcium channel activity (GO:0005262)	1/69	0.430009698767221	0.545871263172856	0.510047381586897	0.671125048704219	1.54919575775569	-1.30743991043448	CHRNA7	0.262909768075345
store-operated calcium channel activity (GO:0015279)	1/61	0.391562264254685	0.51893351301869	0.468291181219491	0.630979672199774	1.69517605183868	-1.58941526553773	CHRNA7	0.284888281417023
stretch-activated, cation-selective, calcium channel activity (GO:0015275)	1/61	0.391562264254685	0.51893351301869	0.468291181219491	0.630979672199774	1.70271111334616	-1.59648022010323	CHRNA7	0.284888281417023
transmembrane receptor protein tyrosine phosphatase activity (GO:0005001)	1/58	0.376489242790527	0.507333123610217	0.451740061577193	0.616253604630296	1.6345920012761	-1.59677702913949	PTPRT	0.294706781815222
long-chain fatty acid-CoA ligase activity (GO:0004467)	1/17	0.129176771775543	0.324127909822354	0.167220374555433	0.418267757320954	0.785228526484993	-1.60702788496617	ACSL5	0.489283571374558
non-membrane spanning protein tyrosine phosphatase activity (GO:0004726)	1/55	0.361045174231505	0.495995523112557	0.434678891749666	0.60424669704607	1.5819198484301	-1.6115843133191	PTPRT	0.304522243461994
prenylated protein tyrosine phosphatase activity (GO:0004727)	1/56	0.366234980275402	0.500188630648506	0.440423571519895	0.608616825210564	1.60548445703659	-1.61267723447746	PTPRT	0.300866184062399
protein tyrosine phosphatase activity, metal-dependent (GO:0030946)	1/54	0.355813134110524	0.491694527845646	0.428875814800634	0.599742673286942	1.57091338727673	-1.62330270486343	PTPRT	0.308304625022152
calmodulin-lysine N-methyltransferase activity (GO:0018025)	1/18	0.136236440640212	0.324127909822354	0.175651306481866	0.418267757320954	0.818102098372787	-1.63077475469404	METTL21A	0.489283571374558
protein tyrosine phosphatase activity, via thiol-phosphate intermediate (GO:0030945)	1/54	0.355813134110524	0.491694527845646	0.428875814800634	0.599742673286942	1.57856888164761	-1.63121350683378	PTPRT	0.308304625022152
core promoter proximal region sequence-specific DNA binding (GO:0000987)	1/58	0.376489242790527	0.507333123610217	0.451740061577193	0.616253604630296	1.68096180013624	-1.64207409997301	NONO	0.294706781815222
amino acid-transporting ATPase activity (GO:0015424)	1/51	0.339860180161362	0.476211270405741	0.411110293953172	0.583029144151771	1.52174780809101	-1.64230216193514	SLC7A2	0.322200330440797
MAP kinase tyrosine phosphatase activity (GO:0033550)	1/55	0.361045174231505	0.495995523112557	0.434678891749666	0.60424669704607	1.62727804494488	-1.65779307544835	PTPRT	0.304522243461994
syntaxin binding (GO:0019905)	1/57	0.371382891090008	0.504276188675407	0.446110436059455	0.612856215486766	1.69646116449275	-1.68038159174834	BLOC1S6	0.297331538227981
SH3 domain binding (GO:0017124)	1/52	0.345220982753176	0.480843511691924	0.41709211246934	0.587949122396539	1.59388695550246	-1.69521120563217	CBL	0.317996239772617
threonine-type endopeptidase activity (GO:0004298)	1/57	0.371382891090008	0.504276188675407	0.446110436059455	0.612856215486766	1.71247671197386	-1.6962453390196	PCSK5	0.297331538227981
syntaxin-3 binding (GO:0030348)	1/58	0.376489242790527	0.507333123610217	0.451740061577193	0.616253604630296	1.73736152071137	-1.69716905834424	BLOC1S6	0.294706781815222
ATPase activator activity (GO:0001671)	1/19	0.143239227978867	0.324127909822354	0.183997705327443	0.418267757320954	0.878219645833895	-1.70659077487217	DNAJC10	0.489283571374558
11-hydroxyjasmonate sulfotransferase activity (GO:0102056)	1/22	0.163910837588227	0.324127909822354	0.20853805564435	0.418267757320954	0.94631626709241	-1.71134925568622	SULT1B1	0.489283571374558
gamma-aminobutyric acid transmembrane transporter activity (GO:0015185)	1/50	0.334455760736983	0.472410350175778	0.405067691874197	0.580321468766707	1.57432534276416	-1.72428087553022	SLC7A2	0.325680595870154
1-hydroxypyrene sulfotransferase activity (GO:0034930)	1/22	0.163910837588227	0.324127909822354	0.20853805564435	0.418267757320954	0.954744911640816	-1.72659189187029	SULT1B1	0.489283571374558
[chondroitin sulfate]-D-glucuronyl 2-O-sulfotransferase activity (GO:0102141)	1/22	0.163910837588227	0.324127909822354	0.20853805564435	0.418267757320954	0.958617306948471	-1.7335948580645	SULT1B1	0.489283571374558
anion channel activity (GO:0005253)	1/21	0.157075976380957	0.324127909822354	0.200440252899454	0.418267757320954	0.938545703367865	-1.73727218442304	CHRNA7	0.489283571374558
translation initiation factor activity (GO:0003743)	1/54	0.355813134110524	0.491694527845646	0.428875814800634	0.599742673286942	1.6833922836984	-1.73953272637841	EIF3L	0.308304625022152
glutamic-type endopeptidase activity (GO:0070007)	1/56	0.366234980275402	0.500188630648506	0.440423571519895	0.608616825210564	1.7330865588357	-1.74085101015059	PCSK5	0.300866184062399
L-amino acid transmembrane transporter activity (GO:0015179)	1/45	0.306766969282671	0.452416832849654	0.373921309913641	0.556128727880034	1.47452893857096	-1.74240200638312	SLC7A2	0.34446124486568
bHLH transcription factor binding (GO:0043425)	1/20	0.150185589273739	0.324127909822354	0.192260410431282	0.418267757320954	0.923498513844372	-1.75084558344104	TCF12	0.489283571374558
amine-transporting ATPase activity (GO:0031263)	1/34	0.241756532253086	0.389250196425841	0.299601321235779	0.486852147008142	1.23339072394675	-1.75119790457025	ABCA13	0.40977115960342
basic amino acid transmembrane transporter activity (GO:0015174)	1/43	0.295373571797837	0.444009095079404	0.361015393753499	0.549745783980382	1.43728010716131	-1.7527837569078	SLC7A2	0.352608133708934
2-aminoethylphosphonate-transporting ATPase activity (GO:0033225)	1/32	0.229301627211982	0.380727813583355	0.285179255706022	0.475524554645196	1.19033351481971	-1.7530243942683	ABCA13	0.419385395198914
endopeptidase activity (GO:0004175)	1/55	0.361045174231505	0.495995523112557	0.434678891749666	0.60424669704607	1.72233354305211	-1.75463107251652	PCSK5	0.304522243461994
amide-transporting ATPase activity (GO:0033220)	1/32	0.229301627211982	0.380727813583355	0.285179255706022	0.475524554645196	1.1929131743583	-1.75682350270618	ABCA13	0.419385395198914
12-hydroxyjasmonate sulfotransferase activity (GO:0102055)	1/22	0.163910837588227	0.324127909822354	0.20853805564435	0.418267757320954	0.971812425409818	-1.75745734140413	SULT1B1	0.489283571374558
[dermatan sulfate]-L-iduronyl 2-Osulfotransferase activity (GO:0102142)	1/22	0.163910837588227	0.324127909822354	0.20853805564435	0.418267757320954	0.973481155020369	-1.76047512655299	SULT1B1	0.489283571374558
vesicular hydrogen:amino acid antiporter activity (GO:0005276)	1/43	0.295373571797837	0.444009095079404	0.361015393753499	0.549745783980382	1.44511520564334	-1.7623387721652	SLC7A2	0.352608133708934
neutral amino acid transmembrane transporter activity (GO:0015175)	1/45	0.306766969282671	0.452416832849654	0.373921309913641	0.556128727880034	1.49345840518949	-1.76477033009188	SLC7A2	0.34446124486568
amino acid transmembrane transporter activity (GO:0015171)	1/41	0.28379409673008	0.434985711581913	0.347846072075021	0.541308670934582	1.40631587884671	-1.77126373068975	SLC7A2	0.361525008523631
beta-glucan-transporting ATPase activity (GO:0015441)	1/32	0.229301627211982	0.380727813583355	0.285179255706022	0.475524554645196	1.20347106192575	-1.7723722831339	ABCA13	0.419385395198914
glycerol-2-phosphate-transporting ATPase activity (GO:0070812)	1/34	0.241756532253086	0.389250196425841	0.299601321235779	0.486852147008142	1.25135703457169	-1.77670690582054	ABCA13	0.40977115960342
RNA polymerase I CORE element sequence-specific DNA binding (GO:0001164)	1/45	0.306766969282671	0.452416832849654	0.373921309913641	0.556128727880034	1.50626573280583	-1.77990432492331	PROX1	0.34446124486568
capsular-polysaccharide-transporting ATPase activity (GO:0015436)	1/32	0.229301627211982	0.380727813583355	0.285179255706022	0.475524554645196	1.20901587345356	-1.78053822129229	ABCA13	0.419385395198914
ATPase-coupled lipo-chitin oligosaccharide transmembrane transporter activity (GO:1901514)	1/32	0.229301627211982	0.380727813583355	0.285179255706022	0.475524554645196	1.20958318253785	-1.78137370702085	ABCA13	0.419385395198914
DNA topoisomerase (ATP-hydrolyzing) activator activity (GO:0072587)	1/19	0.143239227978867	0.324127909822354	0.183997705327443	0.418267757320954	0.92197943976315	-1.79162651847486	DNAJC10	0.489283571374558
ligand-gated calcium channel activity (GO:0099604)	1/57	0.371382891090008	0.504276188675407	0.446110436059455	0.612856215486766	1.80883767022419	-1.79169295892165	CHRNA7	0.297331538227981
carbohydrate-transporting ATPase activity (GO:0043211)	1/32	0.229301627211982	0.380727813583355	0.285179255706022	0.475524554645196	1.22423723320183	-1.80295497644573	ABCA13	0.419385395198914
histone-lysine N-methyltransferase activity (GO:0018024)	1/52	0.345220982753176	0.480843511691924	0.41709211246934	0.587949122396539	1.69610684035429	-1.80392926348504	METTL21A	0.317996239772617
6-methylthiohexyldesulfoglucosinolate sulfotransferase activity (GO:0103104)	1/22	0.163910837588227	0.324127909822354	0.20853805564435	0.418267757320954	0.998118659659703	-1.80503039490534	SULT1B1	0.489283571374558
epidermal growth factor-activated receptor activity (GO:0005006)	1/21	0.157075976380957	0.324127909822354	0.200440252899454	0.418267757320954	0.976714887190836	-1.80792432327981	ERBB2	0.489283571374558
brain-derived neurotrophic factor-activated receptor activity (GO:0060175)	1/21	0.157075976380957	0.324127909822354	0.200440252899454	0.418267757320954	0.978668290643025	-1.81154012320332	ERBB2	0.489283571374558
bile-salt sulfotransferase activity (GO:0047704)	1/22	0.163910837588227	0.324127909822354	0.20853805564435	0.418267757320954	1.00336534648201	-1.81451867477583	SULT1B1	0.489283571374558
boss receptor activity (GO:0008288)	1/20	0.150185589273739	0.324127909822354	0.192260410431282	0.418267757320954	0.957851633416799	-1.81597509559415	ERBB2	0.489283571374558
brassinosteroid sulfotransferase activity (GO:0080118)	1/22	0.163910837588227	0.324127909822354	0.20853805564435	0.418267757320954	1.00585522190801	-1.81902144684603	SULT1B1	0.489283571374558
histone tyrosine kinase activity (GO:0035400)	1/46	0.312394819500927	0.455024342284552	0.380277125521302	0.558482305681912	1.56446785580018	-1.82023870685533	PTK2B	0.341965369415246
amine sulfotransferase activity (GO:0047685)	1/22	0.163910837588227	0.324127909822354	0.20853805564435	0.418267757320954	1.0070241580099	-1.82113538908445	SULT1B1	0.489283571374558
histidine:histamine antiporter activity (GO:0070907)	1/49	0.329007371920767	0.46753679167688	0.398963694682905	0.573919085384015	1.63952795984058	-1.82262244381709	SLC7A2	0.330184207692981
ATPase activity, coupled to transmembrane movement of substances (GO:0042626)	1/34	0.241756532253086	0.389250196425841	0.299601321235779	0.486852147008142	1.28396926474114	-1.82301053696295	ABCA13	0.40977115960342
cobalamin-transporting ATPase activity (GO:0015420)	1/32	0.229301627211982	0.380727813583355	0.285179255706022	0.475524554645196	1.23895604364949	-1.82463161870449	ABCA13	0.419385395198914
MHC class II protein binding, via antigen binding groove (GO:0042658)	1/20	0.150185589273739	0.324127909822354	0.192260410431282	0.418267757320954	0.963015257138291	-1.82576472454514	HSP90AB1	0.489283571374558
heme-transporting ATPase activity (GO:0015439)	1/33	0.235554288296591	0.38689256453309	0.292426675395042	0.483020061476045	1.26630649837565	-1.83084349717351	ABCA13	0.412409616655801
acidic amino acid transmembrane transporter activity (GO:0015172)	1/42	0.28960728157749	0.438155844110772	0.354463988783137	0.545687982731934	1.47771573848443	-1.83122889912342	SLC7A2	0.358371391324111
arylsulfate sulfotransferase activity (GO:0047686)	1/22	0.163910837588227	0.324127909822354	0.20853805564435	0.418267757320954	1.01446279241805	-1.83458765858502	SULT1B1	0.489283571374558
daunorubicin-transporting ATPase activity (GO:0043216)	1/32	0.229301627211982	0.380727813583355	0.285179255706022	0.475524554645196	1.25046792713828	-1.84158536513654	ABCA13	0.419385395198914
ATPase-coupled protein transmembrane transporter activity (GO:0015462)	1/35	0.247908763147863	0.396428136058769	0.306703916874916	0.496097119000441	1.32077749697346	-1.84208109891623	ABCA13	0.40183552951111
L-lysine transmembrane transporter activity (GO:0015189)	1/19	0.143239227978867	0.324127909822354	0.183997705327443	0.418267757320954	0.949310663385019	-1.84473762151192	SLC7A2	0.489283571374558
aromatic amino acid transmembrane transporter activity (GO:0015173)	1/40	0.277933638266777	0.427871522068591	0.341160975085779	0.533396446570638	1.4431352999324	-1.84775133636643	SLC7A2	0.368686617979823
small GTPase binding (GO:0031267)	1/46	0.312394819500927	0.455024342284552	0.380277125521302	0.558482305681912	1.5915371194102	-1.85173345518548	LCP1	0.341965369415246
eye pigment precursor transporter activity (GO:0005395)	1/32	0.229301627211982	0.380727813583355	0.285179255706022	0.475524554645196	1.25753979166706	-1.85200022019823	ABCA13	0.419385395198914
choline sulfotransferase activity (GO:0047754)	1/22	0.163910837588227	0.324127909822354	0.20853805564435	0.418267757320954	1.02530730943071	-1.85419923746544	SULT1B1	0.489283571374558
branched-chain amino acid transmembrane transporter activity (GO:0015658)	1/40	0.277933638266777	0.427871522068591	0.341160975085779	0.533396446570638	1.45099505511392	-1.85781475394123	SLC7A2	0.368686617979823
NAD-dependent histone deacetylase activity (GO:0017136)	1/40	0.277933638266777	0.427871522068591	0.341160975085779	0.533396446570638	1.45220554855823	-1.85936463694907	SIRT6	0.368686617979823
dermatan 6-sulfotransferase activity (GO:0036443)	1/22	0.163910837588227	0.324127909822354	0.20853805564435	0.418267757320954	1.02909959693134	-1.86105733408413	SULT1B1	0.489283571374558
cation:amino acid symporter activity (GO:0005416)	1/40	0.277933638266777	0.427871522068591	0.341160975085779	0.533396446570638	1.45984892197882	-1.86915100518004	SLC7A2	0.368686617979823
ATPase coupled ion transmembrane transporter activity (GO:0042625)	1/35	0.247908763147863	0.396428136058769	0.306703916874916	0.496097119000441	1.34189732870207	-1.87153681187978	ABCA13	0.40183552951111
glutathione S-conjugate-transporting ATPase activity (GO:0071997)	1/32	0.229301627211982	0.380727813583355	0.285179255706022	0.475524554645196	1.27274223852222	-1.87438912201261	ABCA13	0.419385395198914
D-amino acid transmembrane transporter activity (GO:0042943)	1/40	0.277933638266777	0.427871522068591	0.341160975085779	0.533396446570638	1.46491545165055	-1.8756380524944	SLC7A2	0.368686617979823
guanine-transporting ATPase activity (GO:0008558)	1/32	0.229301627211982	0.380727813583355	0.285179255706022	0.475524554645196	1.27445442317392	-1.87691068544382	ABCA13	0.419385395198914
chondroitin sulfotransferase activity (GO:0034481)	1/22	0.163910837588227	0.324127909822354	0.20853805564435	0.418267757320954	1.04031196443373	-1.88133414580865	SULT1B1	0.489283571374558
peptide-transporting ATPase activity (GO:0015440)	1/33	0.235554288296591	0.38689256453309	0.292426675395042	0.483020061476045	1.30226659797961	-1.88283510789498	ABCA13	0.412409616655801
thiol-dependent ubiquitinyl hydrolase activity (GO:0036459)	1/51	0.339860180161362	0.476211270405741	0.411110293953172	0.583029144151771	1.74578015735216	-1.88408257362934	ATXN3	0.322200330440797
Rac guanyl-nucleotide exchange factor activity (GO:0030676)	1/56	0.366234980275402	0.500188630648506	0.440423571519895	0.608616825210564	1.8802135463486	-1.8886371455438	FARP1	0.300866184062399
sulfur amino acid transmembrane transporter activity (GO:0000099)	1/40	0.277933638266777	0.427871522068591	0.341160975085779	0.533396446570638	1.47911247082129	-1.89381553117321	SLC7A2	0.368686617979823
H4K20me3 modified histone binding (GO:1990889)	1/45	0.306766969282671	0.452416832849654	0.373921309913641	0.556128727880034	1.61264701552057	-1.90561156307585	TP53BP1	0.34446124486568
placental growth factor-activated receptor activity (GO:0036332)	1/20	0.150185589273739	0.324127909822354	0.192260410431282	0.418267757320954	1.00547570257255	-1.90626478193023	ERBB2	0.489283571374558
cortisol sulfotransferase activity (GO:0047785)	1/22	0.163910837588227	0.324127909822354	0.20853805564435	0.418267757320954	1.05424236592589	-1.90652633900455	SULT1B1	0.489283571374558
high-affinity zinc uptake transmembrane transporter activity (GO:0000006)	1/21	0.157075976380957	0.324127909822354	0.200440252899454	0.418267757320954	1.0333999885023	-1.91284990061316	SLC39A14	0.489283571374558
Rho guanyl-nucleotide exchange factor activity (GO:0005089)	1/52	0.345220982753176	0.480843511691924	0.41709211246934	0.587949122396539	1.80057058488337	-1.91503382438043	FARP1	0.317996239772617
iron-chelate-transporting ATPase activity (GO:0015623)	1/32	0.229301627211982	0.380727813583355	0.285179255706022	0.475524554645196	1.3009024843418	-1.91586119455001	ABCA13	0.419385395198914
hepatocyte growth factor-activated receptor activity (GO:0005008)	1/21	0.157075976380957	0.324127909822354	0.200440252899454	0.418267757320954	1.03712248245701	-1.91974033246	ERBB2	0.489283571374558
lipid-transporting ATPase activity (GO:0034040)	1/32	0.229301627211982	0.380727813583355	0.285179255706022	0.475524554645196	1.30525923881502	-1.9222774608958	ABCA13	0.419385395198914
transcription termination site sequence-specific DNA binding (GO:0001147)	1/48	0.323514658103812	0.464432085866822	0.392797684785811	0.568544277772452	1.70673038716765	-1.92606376861731	NONO	0.333077784123928
methylated histone binding (GO:0035064)	1/45	0.306766969282671	0.452416832849654	0.373921309913641	0.556128727880034	1.63628476341703	-1.93354350681994	TP53BP1	0.34446124486568
myosin heavy chain kinase activity (GO:0016905)	1/21	0.157075976380957	0.324127909822354	0.200440252899454	0.418267757320954	1.04595494043093	-1.93608943885206	PTK2B	0.489283571374558
desulfoglucosinolate sulfotransferase activity (GO:0047364)	1/22	0.163910837588227	0.324127909822354	0.20853805564435	0.418267757320954	1.071920881468	-1.93849674410768	SULT1B1	0.489283571374558
lipopolysaccharide-transporting ATPase activity (GO:0015437)	1/32	0.229301627211982	0.380727813583355	0.285179255706022	0.475524554645196	1.31707324438955	-1.93967614765738	ABCA13	0.419385395198914
organic acid-transporting ATPase activity (GO:0033283)	1/32	0.229301627211982	0.380727813583355	0.285179255706022	0.475524554645196	1.31722908832359	-1.93990566166726	ABCA13	0.419385395198914
insulin-activated receptor activity (GO:0005009)	1/21	0.157075976380957	0.324127909822354	0.200440252899454	0.418267757320954	1.04845031281416	-1.9407084371764	ERBB2	0.489283571374558
low-affinity zinc ion transmembrane transporter activity (GO:0000007)	1/21	0.157075976380957	0.324127909822354	0.200440252899454	0.418267757320954	1.05041065123194	-1.94433707389919	SLC39A14	0.489283571374558
stem cell factor receptor activity (GO:0005020)	1/20	0.150185589273739	0.324127909822354	0.192260410431282	0.418267757320954	1.02734128753768	-1.94771938341754	ERBB2	0.489283571374558
N-acetylgalactosamine 4-O-sulfotransferase activity (GO:0001537)	1/27	0.197267695872957	0.355994659390272	0.247824713847751	0.45187778992499	1.20064441532776	-1.9488783432777	SULT1B1	0.448556517237047
[cytochrome c]-lysine N-methyltransferase activity (GO:0000277)	1/17	0.129176771775543	0.324127909822354	0.167220374555433	0.418267757320954	0.95278184850973	-1.94993807178503	METTL21A	0.489283571374558
estrone sulfotransferase activity (GO:0004304)	1/22	0.163910837588227	0.324127909822354	0.20853805564435	0.418267757320954	1.07925173975154	-1.95175410774323	SULT1B1	0.489283571374558
polyamine-transporting ATPase activity (GO:0015417)	1/32	0.229301627211982	0.380727813583355	0.285179255706022	0.475524554645196	1.32790943585356	-1.9556347909627	ABCA13	0.419385395198914
transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding (GO:0003705)	1/45	0.306766969282671	0.452416832849654	0.373921309913641	0.556128727880034	1.65691247473228	-1.95791859003642	PROX1	0.34446124486568
glycine betaine-activated nonselective monovalent cation channel activity (GO:0090686)	1/47	0.31797726106676	0.459300488207543	0.386569038377656	0.565357218627322	1.71170246625745	-1.96122658623836	CHRNA7	0.337903092954101
flavonol 3-sulfotransferase activity (GO:0047894)	1/22	0.163910837588227	0.324127909822354	0.20853805564435	0.418267757320954	1.08449052186902	-1.96122809248726	SULT1B1	0.489283571374558
mitochondrial RNA polymerase core promoter sequence-specific DNA binding (GO:0000997)	1/38	0.26606936939513	0.420677246205813	0.327586532677012	0.52329004524105	1.48167445505129	-1.96173433666202	PROX1	0.37605097767756
disordered domain specific binding (GO:0097718)	1/20	0.150185589273739	0.324127909822354	0.192260410431282	0.418267757320954	1.03474950437832	-1.96176449940004	HSP90AB1	0.489283571374558
hyaluronic acid binding (GO:0005540)	1/21	0.157075976380957	0.324127909822354	0.200440252899454	0.418267757320954	1.06270135675668	-1.96708748526271	VCAN	0.489283571374558
platelet-derived growth factor-activated receptor activity (GO:0005017)	1/21	0.157075976380957	0.324127909822354	0.200440252899454	0.418267757320954	1.06286051593736	-1.9673820929909	ERBB2	0.489283571374558
bacterial-type RNA polymerase core promoter sequence-specific DNA binding (GO:0000985)	1/37	0.260064785696992	0.413044071401106	0.320695816612261	0.515168108150589	1.46527569723925	-1.97346921305572	PROX1	0.384003607072011
quaternary-ammonium-compound-transporting ATPase activity (GO:0015418)	1/32	0.229301627211982	0.380727813583355	0.285179255706022	0.475524554645196	1.34162857627651	-1.97583920218897	ABCA13	0.419385395198914
G-protein gated cation channel activity (GO:0099100)	1/20	0.150185589273739	0.324127909822354	0.192260410431282	0.418267757320954	1.04363798959304	-1.97861603175054	TMCO3	0.489283571374558
thyroid hormone receptor binding (GO:0046966)	1/45	0.306766969282671	0.452416832849654	0.373921309913641	0.556128727880034	1.67588739692011	-1.98034062708581	TACC2	0.34446124486568
teichoic-acid-transporting ATPase activity (GO:0015438)	1/32	0.229301627211982	0.380727813583355	0.285179255706022	0.475524554645196	1.34548602458173	-1.98152013185657	ABCA13	0.419385395198914
protein transmembrane transporter activity (GO:0008320)	1/51	0.339860180161362	0.476211270405741	0.411110293953172	0.583029144151771	1.83678989308579	-1.98230218988756	KPNA5	0.322200330440797
bacterial-type RNA polymerase regulatory region sequence-specific DNA binding (GO:0000984)	1/46	0.312394819500927	0.455024342284552	0.380277125521302	0.558482305681912	1.70525020422341	-1.98403720159071	NONO	0.341965369415246
H3K27me3 modified histone binding (GO:0061628)	1/48	0.323514658103812	0.464432085866822	0.392797684785811	0.568544277772452	1.76296477400932	-1.98952488459703	TP53BP1	0.333077784123928
thiamine-transporting ATPase activity (GO:0048502)	1/32	0.229301627211982	0.380727813583355	0.285179255706022	0.475524554645196	1.35268794711008	-1.99212652554425	ABCA13	0.419385395198914
flavonoid sulfotransferase activity (GO:1990135)	1/22	0.163910837588227	0.324127909822354	0.20853805564435	0.418267757320954	1.10345125215368	-1.99551729662364	SULT1B1	0.489283571374558
phosphatidylcholine-translocating ATPase activity (GO:0090554)	1/20	0.150185589273739	0.324127909822354	0.192260410431282	0.418267757320954	1.05461612127041	-1.99942929032497	ATP11A	0.489283571374558
metalloendopeptidase inhibitor activity (GO:0008191)	1/39	0.272025524213176	0.426254281244753	0.334408022594276	0.531118624120321	1.53730661837032	-2.00135703809405	ITIH2	0.370331245978016
androgen receptor binding (GO:0050681)	1/43	0.295373571797837	0.444009095079404	0.361015393753499	0.549745783980382	1.64398773086312	-2.0048666761998	RNF4	0.352608133708934
CTD phosphatase activity (GO:0008420)	1/51	0.339860180161362	0.476211270405741	0.411110293953172	0.583029144151771	1.86003355697178	-2.00738723962332	RPAP2	0.322200330440797
mitochondrial RNA polymerase regulatory region sequence-specific DNA binding (GO:0001044)	1/46	0.312394819500927	0.455024342284552	0.380277125521302	0.558482305681912	1.72720598529481	-2.00958247719176	NONO	0.341965369415246
double-stranded miRNA binding (GO:0098851)	1/49	0.329007371920767	0.46753679167688	0.398963694682905	0.573919085384015	1.81258035797958	-2.01500048952921	HSP90AB1	0.330184207692981
